urls
https://www.amazon.com/Applegate-Natural-Chicken-Breakfast-Sausage/dp/B07N6JFJ4J/ref=sr_1_1_f3_0o_wf?crid=1F381JTKDT2FD&keywords=applegate+natural+no+herb+chicken&qid=1668391707&sprefix=applegate+natural+no+hereb+chicken%2Caps%2C132&sr=8-1
https://www.amazon.com/Applegate-Natural-Chicken-Breakfast-Sausage/dp/B00I2VLK2G/ref=sr_1_2_f3_0o_wf?keywords=applegate+natural+chicken+and+apple+breakfast+sausage&qid=1668391810&sprefix=applegate+apple+and+chicken+brea%2Caps%2C133&sr=8-2
https://www.amazon.com/Applegate-Natural-Chicken-Breakfast-Sausage/dp/B01ABQP82C/ref=sr_1_4_f3_0o_wf?crid=6RHPD0IHG4I8&keywords=applegate+natural+chicken+and+maple+breakfast+sausage&qid=1668391888&sprefix=applegate+natural+chicken+and+maple+breakfast+sausage%2Caps%2C218&sr=8-4
https://www.amazon.com/Applegate-Natural-Breakfast-Sausage-Patties/dp/B00I2VLHGU/ref=sr_1_1_f3_0o_wf?crid=1AJ5JUP331AON&keywords=Natural+Savory+Turkey+Breakfast+Sausage+Patties+applegate&qid=1668450467&s=books&sprefix=natural+savory+turkey+breakfast+sausage+patties+applegate%2Cstripbooks%2C162&sr=1-1
https://www.amazon.com/Applegate-Natural-Chicken-Breakfast-Sausage/dp/B00I2VLI5A/ref=sr_1_6_f3_0o_wf?keywords=applegate+natural+chicken+and+maple+breakfast+sausage&qid=1668450970&sr=8-6
https://www.amazon.com/Applegate-Organic-Chicken-Breakfast-Sausage/dp/B0746R8TK7/ref=sr_1_1_f3_0o_wf?crid=2VE2BCRRQ26RF&keywords=applegate+organic+chicken+and+maple&qid=1668392007&sprefix=applegate+organic+chicken+and+maple%2Caps%2C130&sr=8-1
